total_turn_angle,mean_angular_velocity,turn_duration,num_steps,mean_step_length,step_variability,freeze_frames,knee_rom,label,filename
5.175412883517939,3.941211474319615,37.8,39,0.004550073809031194,0.014865663790144295,1077,0.6819188270849672,1,PDFE01_1.mp4
6.206055161717765,4.9305879063486815,40.36666666666667,50,0.005117682434134846,0.016231849318899788,1139,0.6349770688029492,1,PDFE01_2.mp4
9.610570492839084,5.926190183559666,23.133333333333333,253,0.03824915766032835,0.08876228371027474,401,3.094541438261053,1,PDFE02_1.mp4
31.493002154663895,19.15705772566771,24.533333333333335,446,0.05179164290163617,0.07824623883942242,200,3.109301409909985,1,PDFE03_1.mp4
0.935265003967648,19.067530016815873,23.633333333333333,334,0.05734102487368057,0.09300265954700473,282,3.0397483402114704,1,PDFE03_2.mp4
16.226969100531615,28.66977177633283,8.566666666666666,208,0.08551415774841406,0.09265391604413391,23,3.1146591974044906,1,PDFE03_3.mp4
0.05521053710149104,18.05183699929098,21.666666666666668,306,0.04564166987458757,0.08313143333333477,255,3.1209348699870336,1,PDFE04_1.mp4
26.738138273666713,18.02158397959363,29.766666666666666,559,0.05985336143036443,0.0764069345897967,232,2.9980297000186673,1,PDFE05_1.mp4
44.481397555249615,22.57814357714778,32.0,741,0.0795376685273567,0.10109623542827678,130,3.0874063216429852,1,PDFE05_2.mp4
12.352019026828845,5.455026810577046,37.06666666666667,146,0.014445114679805714,0.05388887426086796,899,2.052803610266217,1,PDFE06_1.mp4
35.589766942272185,18.459539422448245,22.5,487,0.09186440852143886,0.13709612490181874,115,3.094769918229392,1,PDFE06_2.mp4
1.387166436850875,0.4946178011695014,39.96666666666667,14,0.0020425544868889183,0.00742643505743292,1173,0.33233402397719347,1,PDFE07_1.mp4
0.16723836285764415,1.78208344933172,32.2,27,0.00407625722914412,0.01983392034997559,923,2.7902965967911775,1,PDFE07_2.mp4
1.5885323226644756,1.1665425315770157,33.5,31,0.003625246392154335,0.015446679099558191,953,1.418753922317039,1,PDFE07_3.mp4
16.265371495454318,10.618748261054021,31.5,448,0.05793959711266273,0.12619598107649582,416,3.0111047800315154,1,PDFE08_1.mp4
5.737071898269864,2.931294748677253,35.166666666666664,44,0.006057897099405939,0.04113396155239779,1009,2.2771448385345283,1,PDFE09_1.mp4
3.116876199137245,10.927494858233201,34.63333333333333,288,0.021032425353394547,0.04334974768614452,649,2.970369793328697,1,PDFE09_2.mp4
22.782357700134,13.784309445931273,28.6,331,0.04329584725437803,0.07742408825788726,453,3.1280918872261387,1,PDFE10_1.mp4
0.09351669960010156,6.44927721745877,40.56666666666667,121,0.007469959998381647,0.012247308702721336,967,0.4552201328467942,1,PDFE10_2.mp4
5.888300179207298,2.9226252956030296,35.2,38,0.005132279126311185,0.03332788571672668,1009,0.6723110785448134,1,PDFE10_3.mp4
43.739994041088735,24.178384989598676,37.36666666666667,805,0.06524966320102361,0.06085331860321259,174,3.040814729120982,1,PDFE11_1.mp4
26.86529615689876,21.23869825177657,8.466666666666667,158,0.10004207381294374,0.15284000661060868,61,2.9327163760291612,1,PDFE11_2.mp4
9.64163637627495,18.19420124855628,34.1,589,0.05667438048739982,0.10575568052686347,318,3.1245808565587034,1,PDFE12_1.mp4
12.179586311482478,16.115682339747526,27.066666666666666,398,0.04945201076573742,0.08805331517069943,323,3.1353002549104962,1,PDFE13_1.mp4
29.082919842724813,8.790608469019862,32.6,226,0.020970749622400787,0.039286310332427986,686,2.9218366552424277,1,PDFE14_1.mp4
8.397300851946786,11.400014358458026,16.966666666666665,228,0.05568059317896031,0.11389666027744569,230,3.1390660632048206,1,PDFE14_2.mp4
56.61438610050507,14.422957129150774,23.2,306,0.040491224017578396,0.07096219578695566,300,2.486878470850626,1,PDFE14_3.mp4
23.235128681572853,14.039344413514481,27.433333333333334,390,0.04085375814362791,0.07549589993203625,331,3.0935343797599977,1,PDFE15_1.mp4
15.828727023152382,12.844056326378658,22.833333333333332,240,0.03660302602139308,0.08559220487933734,382,3.085585821291602,1,PDFE16_1.mp4
8.986113789016388,16.680455577974044,27.533333333333335,323,0.08404182274909107,0.19929564280861134,426,3.0976877064771595,1,PDFE16_2.mp4
0.5468948539722325,10.985547098304838,35.266666666666666,87,0.010606522785621077,0.027360535772856482,902,2.9866480215493243,1,PDFE17_1.mp4
12.676494904637224,1.4600973669573674,40.13333333333333,4,0.0020684242629406303,0.011255289409916977,1188,0.3029200682452764,1,PDFE18_1.mp4
50.07663004521978,7.481622870650541,40.4,62,0.00860554310533373,0.009568384474353793,1040,0.4037298969614955,1,PDFE18_2.mp4
15.55025216585406,21.49456376899707,30.3,518,0.04140210188849732,0.055218488260471744,290,2.9733325342940837,1,PDFE18_3.mp4
1.5089577992691625,7.5193081338705765,31.933333333333334,605,0.05860132213509379,0.11433877142948204,239,3.1187465860852135,1,PDFE19_1.mp4
19.04210098121557,8.626110363901418,25.466666666666665,369,0.05218440278913279,0.11452108303683628,292,3.0789541907474276,1,PDFE19_2.mp4
0.0837060057340957,3.496272545152704,18.333333333333332,74,0.011942350852465146,0.03532397032339763,436,2.5926583200494684,1,PDFE20_1.mp4
22.170420384022552,21.001117426409213,32.6,539,0.04277798502192406,0.062167730139986895,340,3.0946945046941132,1,PDFE20_2.mp4
14.163507521728022,13.181607566669932,30.366666666666667,142,0.015707081339838797,0.042911202597653665,684,3.062027573366471,1,PDFE20_3.mp4
4.808191807263061,9.642236846542332,15.4,88,0.019447195391354123,0.06487904548960988,316,2.2945600598370657,1,PDFE21_1.mp4
2.282534311431128,1.5531324758945357,39.46666666666667,8,0.0022942114614152597,0.008099516638019609,1168,0.6297143062699506,1,PDFE21_2.mp4
19.43504681401901,13.93689978079478,34.5,756,0.05255286834152093,0.06360566237488245,172,3.02312473925263,1,PDFE21_3.mp4
21.524772329676388,20.947320663043207,13.466666666666667,248,0.08618801563682017,0.12700321683610383,115,3.053220908048457,1,PDFE22_1.mp4
15.319145529194609,11.263483520935562,31.6,226,0.01851340627614446,0.047595842361775394,635,3.036946845638812,1,PDFE23_1.mp4
10.47039346961372,6.806140266824737,32.43333333333333,285,0.033219108650230623,0.08057412539143297,596,3.1373617674573193,1,PDFE23_2.mp4
0.5070346343126153,4.192919175203317,10.666666666666666,115,0.024803731081319946,0.05133331738369319,171,2.973058182961207,1,PDFE24_1.mp4
57.74928784435787,23.42372569005384,29.733333333333334,584,0.06285462167977128,0.10026163107416526,204,3.044557451782963,1,PDFE25_1.mp4
13.200570149446957,21.124505894006614,15.133333333333333,274,0.08341665458421904,0.13002401267167987,129,3.015844434109326,1,PDFE25_2.mp4
47.03996121658928,25.45414214923356,21.133333333333333,454,0.07080032494356635,0.07030730596778625,106,3.066214377550942,1,PDFE25_3.mp4
49.944470092223476,18.699826286448673,17.366666666666667,414,0.09896489719622951,0.14587836032246473,62,3.0038934540291065,1,PDFE26_1.mp4
62.576196830404946,19.1621517778509,22.033333333333335,529,0.10558107145743961,0.16629014721473429,73,3.1389570857707927,1,PDFE26_2.mp4
6.924790734578203,8.101747261662316,38.93333333333333,838,0.04751584925810137,0.086346404481461,197,2.00788658309441,1,PDFE26_3.mp4
3.755170335491818,10.266024796591747,30.666666666666668,446,0.061039327624428694,0.12487717142880704,355,3.1321351262220167,1,PDFE27_1.mp4
2.378311147747357,2.6070701071398705,34.833333333333336,44,0.004390415209449221,0.02455717897103629,975,2.912949354508471,1,PDFE27_2.mp4
6.252493932967928,16.924900561269347,28.633333333333333,576,0.056530797372291774,0.08328039123546939,163,3.027014055660652,1,PDFE27_3.mp4
25.09909323572867,14.569220216173926,28.866666666666667,335,0.033116828993953566,0.06177671807254159,427,2.382000183366398,1,PDFE28_1.mp4
16.512443602376056,15.714117160236382,24.666666666666668,436,0.05016653085348709,0.07975268724439398,228,2.9731604973001984,1,PDFE28_2.mp4
6.402041083032678,6.788467060738574,38.333333333333336,87,0.00845372466238009,0.01470494190653138,940,1.6635009540163173,1,PDFE28_3.mp4
11.279661539952025,14.62369530716093,22.3,301,0.03511316126953336,0.05341915138075748,281,2.897617824465299,1,PDFE29_1.mp4
15.505325602754029,13.093655240911621,8.866666666666667,151,0.05656119140743646,0.10391958922671879,75,3.1364367730430796,1,PDFE30_1.mp4
6.684644238836297,22.541049816249277,24.966666666666665,557,0.09220404812947657,0.13416942072734217,129,3.1276461140201843,1,PDFE30_2.mp4
35.17290315065806,21.11678504307022,12.233333333333333,226,0.08529610699819282,0.13619571622760265,111,3.111249628163987,1,PDFE30_3.mp4
4.587783194553666,11.603088108307036,24.333333333333332,274,0.027965681331216276,0.04380164310413963,398,2.338192523104744,1,PDFE31_1.mp4
12.032785191551346,12.670761601050549,40.1,1044,0.11942189629609394,0.1707093815296825,85,3.1371281232373334,1,PDFE31_2.mp4
28.529232381534165,8.086418132623063,36.0,264,0.02824142563679298,0.05988844742655163,746,2.860744308764591,1,PDFE31_3.mp4
3.7992729822921447,12.389852300833072,22.9,235,0.05016145512619845,0.11290588257745755,428,3.0721443510196367,1,PDFE32_1.mp4
41.314606960829494,14.449323305227693,31.733333333333334,413,0.04093686920396214,0.07624989136346341,463,3.1006960053579853,1,PDFE32_2.mp4
6.349480121120427,14.869141139229212,33.96666666666667,661,0.05479984817033771,0.0845783885629193,233,3.123579059517831,1,PDFE32_3.mp4
6.489567494796883,7.831219757717825,34.86666666666667,104,0.013005066243571008,0.053496104872327956,907,2.957886025617724,1,PDFE33_1.mp4
19.586322568453713,13.94361772212693,35.53333333333333,936,0.1444398815045183,0.17721779979478697,85,3.110702902472043,1,PDFE34_1.mp4
19.05655969752915,15.57924335583339,15.033333333333333,287,0.06872591813278961,0.08665361959483685,126,3.072210450911457,1,PDFE35_1.mp4
27.93997326584796,16.71340794070805,39.06666666666667,471,0.02613492809014382,0.041215525983831006,525,2.9775641902724104,1,PDFE35_2.mp4
16.069381563018588,12.275445105357337,38.9,42,0.010588603641136595,0.02329714272116879,1046,1.7513879297567332,1,PDFE35_3.mp4
5.175412883517939,3.941211474319615,37.8,39,0.004550073809031194,0.014865663790144295,1077,0.6819188270849672,0,SYNTHETIC_PDFE01_1.mp4
6.206055161717765,4.9305879063486815,40.36666666666667,50,0.005117682434134846,0.016231849318899788,1139,0.6349770688029492,0,SYNTHETIC_PDFE01_2.mp4
9.610570492839084,5.926190183559666,23.133333333333333,253,0.03824915766032835,0.08876228371027474,401,3.094541438261053,0,SYNTHETIC_PDFE02_1.mp4
31.493002154663895,19.15705772566771,24.533333333333335,446,0.05179164290163617,0.07824623883942242,200,3.109301409909985,0,SYNTHETIC_PDFE03_1.mp4
0.935265003967648,19.067530016815873,23.633333333333333,334,0.05734102487368057,0.09300265954700473,282,3.0397483402114704,0,SYNTHETIC_PDFE03_2.mp4
16.226969100531615,28.66977177633283,8.566666666666666,208,0.08551415774841406,0.09265391604413391,23,3.1146591974044906,0,SYNTHETIC_PDFE03_3.mp4
0.05521053710149104,18.05183699929098,21.666666666666668,306,0.04564166987458757,0.08313143333333477,255,3.1209348699870336,0,SYNTHETIC_PDFE04_1.mp4
26.738138273666713,18.02158397959363,29.766666666666666,559,0.05985336143036443,0.0764069345897967,232,2.9980297000186673,0,SYNTHETIC_PDFE05_1.mp4
44.481397555249615,22.57814357714778,32.0,741,0.0795376685273567,0.10109623542827678,130,3.0874063216429852,0,SYNTHETIC_PDFE05_2.mp4
12.352019026828845,5.455026810577046,37.06666666666667,146,0.014445114679805714,0.05388887426086796,899,2.052803610266217,0,SYNTHETIC_PDFE06_1.mp4
35.589766942272185,18.459539422448245,22.5,487,0.09186440852143886,0.13709612490181874,115,3.094769918229392,0,SYNTHETIC_PDFE06_2.mp4
1.387166436850875,0.4946178011695014,39.96666666666667,14,0.0020425544868889183,0.00742643505743292,1173,0.33233402397719347,0,SYNTHETIC_PDFE07_1.mp4
0.16723836285764415,1.78208344933172,32.2,27,0.00407625722914412,0.01983392034997559,923,2.7902965967911775,0,SYNTHETIC_PDFE07_2.mp4
1.5885323226644756,1.1665425315770157,33.5,31,0.003625246392154335,0.015446679099558191,953,1.418753922317039,0,SYNTHETIC_PDFE07_3.mp4
16.265371495454318,10.618748261054021,31.5,448,0.05793959711266273,0.12619598107649582,416,3.0111047800315154,0,SYNTHETIC_PDFE08_1.mp4
5.737071898269864,2.931294748677253,35.166666666666664,44,0.006057897099405939,0.04113396155239779,1009,2.2771448385345283,0,SYNTHETIC_PDFE09_1.mp4
3.116876199137245,10.927494858233201,34.63333333333333,288,0.021032425353394547,0.04334974768614452,649,2.970369793328697,0,SYNTHETIC_PDFE09_2.mp4
22.782357700134,13.784309445931273,28.6,331,0.04329584725437803,0.07742408825788726,453,3.1280918872261387,0,SYNTHETIC_PDFE10_1.mp4
0.09351669960010156,6.44927721745877,40.56666666666667,121,0.007469959998381647,0.012247308702721336,967,0.4552201328467942,0,SYNTHETIC_PDFE10_2.mp4
5.888300179207298,2.9226252956030296,35.2,38,0.005132279126311185,0.03332788571672668,1009,0.6723110785448134,0,SYNTHETIC_PDFE10_3.mp4
43.739994041088735,24.178384989598676,37.36666666666667,805,0.06524966320102361,0.06085331860321259,174,3.040814729120982,0,SYNTHETIC_PDFE11_1.mp4
26.86529615689876,21.23869825177657,8.466666666666667,158,0.10004207381294374,0.15284000661060868,61,2.9327163760291612,0,SYNTHETIC_PDFE11_2.mp4
9.64163637627495,18.19420124855628,34.1,589,0.05667438048739982,0.10575568052686347,318,3.1245808565587034,0,SYNTHETIC_PDFE12_1.mp4
12.179586311482478,16.115682339747526,27.066666666666666,398,0.04945201076573742,0.08805331517069943,323,3.1353002549104962,0,SYNTHETIC_PDFE13_1.mp4
29.082919842724813,8.790608469019862,32.6,226,0.020970749622400787,0.039286310332427986,686,2.9218366552424277,0,SYNTHETIC_PDFE14_1.mp4
8.397300851946786,11.400014358458026,16.966666666666665,228,0.05568059317896031,0.11389666027744569,230,3.1390660632048206,0,SYNTHETIC_PDFE14_2.mp4
56.61438610050507,14.422957129150774,23.2,306,0.040491224017578396,0.07096219578695566,300,2.486878470850626,0,SYNTHETIC_PDFE14_3.mp4
23.235128681572853,14.039344413514481,27.433333333333334,390,0.04085375814362791,0.07549589993203625,331,3.0935343797599977,0,SYNTHETIC_PDFE15_1.mp4
15.828727023152382,12.844056326378658,22.833333333333332,240,0.03660302602139308,0.08559220487933734,382,3.085585821291602,0,SYNTHETIC_PDFE16_1.mp4
8.986113789016388,16.680455577974044,27.533333333333335,323,0.08404182274909107,0.19929564280861134,426,3.0976877064771595,0,SYNTHETIC_PDFE16_2.mp4
0.5468948539722325,10.985547098304838,35.266666666666666,87,0.010606522785621077,0.027360535772856482,902,2.9866480215493243,0,SYNTHETIC_PDFE17_1.mp4
12.676494904637224,1.4600973669573674,40.13333333333333,4,0.0020684242629406303,0.011255289409916977,1188,0.3029200682452764,0,SYNTHETIC_PDFE18_1.mp4
50.07663004521978,7.481622870650541,40.4,62,0.00860554310533373,0.009568384474353793,1040,0.4037298969614955,0,SYNTHETIC_PDFE18_2.mp4
15.55025216585406,21.49456376899707,30.3,518,0.04140210188849732,0.055218488260471744,290,2.9733325342940837,0,SYNTHETIC_PDFE18_3.mp4
1.5089577992691625,7.5193081338705765,31.933333333333334,605,0.05860132213509379,0.11433877142948204,239,3.1187465860852135,0,SYNTHETIC_PDFE19_1.mp4
19.04210098121557,8.626110363901418,25.466666666666665,369,0.05218440278913279,0.11452108303683628,292,3.0789541907474276,0,SYNTHETIC_PDFE19_2.mp4
0.0837060057340957,3.496272545152704,18.333333333333332,74,0.011942350852465146,0.03532397032339763,436,2.5926583200494684,0,SYNTHETIC_PDFE20_1.mp4
22.170420384022552,21.001117426409213,32.6,539,0.04277798502192406,0.062167730139986895,340,3.0946945046941132,0,SYNTHETIC_PDFE20_2.mp4
14.163507521728022,13.181607566669932,30.366666666666667,142,0.015707081339838797,0.042911202597653665,684,3.062027573366471,0,SYNTHETIC_PDFE20_3.mp4
4.808191807263061,9.642236846542332,15.4,88,0.019447195391354123,0.06487904548960988,316,2.2945600598370657,0,SYNTHETIC_PDFE21_1.mp4
2.282534311431128,1.5531324758945357,39.46666666666667,8,0.0022942114614152597,0.008099516638019609,1168,0.6297143062699506,0,SYNTHETIC_PDFE21_2.mp4
19.43504681401901,13.93689978079478,34.5,756,0.05255286834152093,0.06360566237488245,172,3.02312473925263,0,SYNTHETIC_PDFE21_3.mp4
21.524772329676388,20.947320663043207,13.466666666666667,248,0.08618801563682017,0.12700321683610383,115,3.053220908048457,0,SYNTHETIC_PDFE22_1.mp4
15.319145529194609,11.263483520935562,31.6,226,0.01851340627614446,0.047595842361775394,635,3.036946845638812,0,SYNTHETIC_PDFE23_1.mp4
10.47039346961372,6.806140266824737,32.43333333333333,285,0.033219108650230623,0.08057412539143297,596,3.1373617674573193,0,SYNTHETIC_PDFE23_2.mp4
0.5070346343126153,4.192919175203317,10.666666666666666,115,0.024803731081319946,0.05133331738369319,171,2.973058182961207,0,SYNTHETIC_PDFE24_1.mp4
57.74928784435787,23.42372569005384,29.733333333333334,584,0.06285462167977128,0.10026163107416526,204,3.044557451782963,0,SYNTHETIC_PDFE25_1.mp4
13.200570149446957,21.124505894006614,15.133333333333333,274,0.08341665458421904,0.13002401267167987,129,3.015844434109326,0,SYNTHETIC_PDFE25_2.mp4
47.03996121658928,25.45414214923356,21.133333333333333,454,0.07080032494356635,0.07030730596778625,106,3.066214377550942,0,SYNTHETIC_PDFE25_3.mp4
49.944470092223476,18.699826286448673,17.366666666666667,414,0.09896489719622951,0.14587836032246473,62,3.0038934540291065,0,SYNTHETIC_PDFE26_1.mp4
62.576196830404946,19.1621517778509,22.033333333333335,529,0.10558107145743961,0.16629014721473429,73,3.1389570857707927,0,SYNTHETIC_PDFE26_2.mp4
6.924790734578203,8.101747261662316,38.93333333333333,838,0.04751584925810137,0.086346404481461,197,2.00788658309441,0,SYNTHETIC_PDFE26_3.mp4
3.755170335491818,10.266024796591747,30.666666666666668,446,0.061039327624428694,0.12487717142880704,355,3.1321351262220167,0,SYNTHETIC_PDFE27_1.mp4
2.378311147747357,2.6070701071398705,34.833333333333336,44,0.004390415209449221,0.02455717897103629,975,2.912949354508471,0,SYNTHETIC_PDFE27_2.mp4
6.252493932967928,16.924900561269347,28.633333333333333,576,0.056530797372291774,0.08328039123546939,163,3.027014055660652,0,SYNTHETIC_PDFE27_3.mp4
25.09909323572867,14.569220216173926,28.866666666666667,335,0.033116828993953566,0.06177671807254159,427,2.382000183366398,0,SYNTHETIC_PDFE28_1.mp4
16.512443602376056,15.714117160236382,24.666666666666668,436,0.05016653085348709,0.07975268724439398,228,2.9731604973001984,0,SYNTHETIC_PDFE28_2.mp4
6.402041083032678,6.788467060738574,38.333333333333336,87,0.00845372466238009,0.01470494190653138,940,1.6635009540163173,0,SYNTHETIC_PDFE28_3.mp4
11.279661539952025,14.62369530716093,22.3,301,0.03511316126953336,0.05341915138075748,281,2.897617824465299,0,SYNTHETIC_PDFE29_1.mp4
15.505325602754029,13.093655240911621,8.866666666666667,151,0.05656119140743646,0.10391958922671879,75,3.1364367730430796,0,SYNTHETIC_PDFE30_1.mp4
6.684644238836297,22.541049816249277,24.966666666666665,557,0.09220404812947657,0.13416942072734217,129,3.1276461140201843,0,SYNTHETIC_PDFE30_2.mp4
35.17290315065806,21.11678504307022,12.233333333333333,226,0.08529610699819282,0.13619571622760265,111,3.111249628163987,0,SYNTHETIC_PDFE30_3.mp4
4.587783194553666,11.603088108307036,24.333333333333332,274,0.027965681331216276,0.04380164310413963,398,2.338192523104744,0,SYNTHETIC_PDFE31_1.mp4
12.032785191551346,12.670761601050549,40.1,1044,0.11942189629609394,0.1707093815296825,85,3.1371281232373334,0,SYNTHETIC_PDFE31_2.mp4
28.529232381534165,8.086418132623063,36.0,264,0.02824142563679298,0.05988844742655163,746,2.860744308764591,0,SYNTHETIC_PDFE31_3.mp4
3.7992729822921447,12.389852300833072,22.9,235,0.05016145512619845,0.11290588257745755,428,3.0721443510196367,0,SYNTHETIC_PDFE32_1.mp4
41.314606960829494,14.449323305227693,31.733333333333334,413,0.04093686920396214,0.07624989136346341,463,3.1006960053579853,0,SYNTHETIC_PDFE32_2.mp4
6.349480121120427,14.869141139229212,33.96666666666667,661,0.05479984817033771,0.0845783885629193,233,3.123579059517831,0,SYNTHETIC_PDFE32_3.mp4
6.489567494796883,7.831219757717825,34.86666666666667,104,0.013005066243571008,0.053496104872327956,907,2.957886025617724,0,SYNTHETIC_PDFE33_1.mp4
19.586322568453713,13.94361772212693,35.53333333333333,936,0.1444398815045183,0.17721779979478697,85,3.110702902472043,0,SYNTHETIC_PDFE34_1.mp4
19.05655969752915,15.57924335583339,15.033333333333333,287,0.06872591813278961,0.08665361959483685,126,3.072210450911457,0,SYNTHETIC_PDFE35_1.mp4
27.93997326584796,16.71340794070805,39.06666666666667,471,0.02613492809014382,0.041215525983831006,525,2.9775641902724104,0,SYNTHETIC_PDFE35_2.mp4
16.069381563018588,12.275445105357337,38.9,42,0.010588603641136595,0.02329714272116879,1046,1.7513879297567332,0,SYNTHETIC_PDFE35_3.mp4
